movie_title,title_year,genres,gross
Pootie Tang,2001,Action|Adventure|Comedy|Musical,3293258
La otra conquista,1998,Drama|History,886410
Trollhunter,2010,Comedy|Drama|Fantasy|Horror,252652
Ira & Abby,2006,Comedy|Romance,220234
The Watch,2012,Action|Comedy|Sci-Fi,34350553
Winter Passing,2005,Comedy|Drama,101228
D.E.B.S.,2004,Action|Comedy|Romance,96793
March of the Penguins,2005,Documentary,77413017
Margin Call,2011,Biography|Drama|Thriller,5354039
Choke,2008,Comedy|Drama,2926565
Whiplash,2014,Drama|Music,13092000
City of God,2002,Crime|Drama,7563397
Human Traffic,1999,Comedy|Music,104257
The Hunt,2012,Drama,610968
Bella,2006,Drama|Romance,8108247
Maria Full of Grace,2004,Crime|Drama,6517198
Beginners,2010,Comedy|Drama|Romance,5776314
Animal House,1978,Comedy,141600000
Goldfinger,1964,Action|Adventure|Thriller,51100000
Trainspotting,1996,Drama,16501785
The Original Kings of Comedy,2000,Comedy|Documentary,38168022
Paranormal Activity 2,2010,Horror,84749884
Waking Ned Devine,1998,Comedy,24788807
Bowling for Columbine,2002,Crime|Documentary|Drama,21244913
A Nightmare on Elm Street 2: Freddy's Revenge,1985,Fantasy|Horror,30000000
A Room with a View,1985,Drama|Romance,20966644
The Purge,2013,Horror|Sci-Fi|Thriller,64423650
Sinister,2012,Horror|Mystery,48056940
Martin Lawrence Live: Runteldat,2002,Biography|Comedy|Documentary,19184015
Air Bud,1997,Comedy|Drama|Family|Sport,24629916
Jason Lives: Friday the 13th Part VI,1986,Horror|Thriller,19472057
The Bridge on the River Kwai,1957,Adventure|Drama|War,27200000
Spaced Invaders,1990,Adventure|Comedy|Sci-Fi,15369573
Jason Goes to Hell: The Final Friday,1993,Fantasy|Horror|Thriller,15935068
Dave Chappelle's Block Party,2005,Comedy|Documentary|Music,11694528
Next Day Air,2009,Action|Comedy|Crime,10017041
Phat Girlz,2006,Comedy,7059537
Before Midnight,2013,Drama|Romance,8114507
Teen Wolf Too,1987,Comedy|Fantasy,7888703
Phantasm II,1988,Action|Fantasy|Horror|Sci-Fi|Thriller,7282851
Real Women Have Curves,2002,Comedy|Drama,5844929
East Is East,1999,Comedy|Drama,4170647
Whipped,2000,Comedy|Romance,4142507
Kama Sutra: A Tale of Love,1996,Crime|Drama|History|Romance,4109095
Warlock: The Armageddon,1993,Fantasy|Horror,3902679
8 Heads in a Duffel Bag,1997,Comedy|Crime,3559990
Thirteen Conversations About One Thing,2001,Drama,3287435
Jawbreaker,1999,Comedy|Crime|Thriller,3071947
Basquiat,1996,Biography|Drama,2961991
Tsotsi,2005,Crime|Drama,2912363
DysFunktional Family,2003,Comedy|Documentary,2223990
Tusk,2014,Comedy|Drama|Horror,1821983
Oldboy,2003,Drama|Mystery|Thriller,2181290
Letters to God,2010,Drama|Family,2848578
Hobo with a Shotgun,2011,Action|Comedy|Thriller,703002
Bachelorette,2012,Comedy|Romance,418268
Tim and Eric's Billion Dollar Movie,2012,Comedy,200803
The Gambler,2014,Crime|Drama|Thriller,33631221
Summer Storm,2004,Comedy|Drama|Romance|Sport,95016
Chain Letter,2009,Horror|Thriller,143000
Just Looking,1999,Comedy|Drama,39852
The Divide,2011,Drama|Sci-Fi|Thriller,22000
Alice in Wonderland,2010,Adventure|Family|Fantasy,334185206
Cinderella,2015,Drama|Family|Fantasy|Romance,201148159
Central Station,1998,Drama,5595428
Boynton Beach Club,2005,Comedy|Romance,3123749
High Tension,2003,Horror,3645438
Hustle & Flow,2005,Crime|Drama|Music,22201636
Some Like It Hot,1959,Comedy|Music|Romance,25000000
Friday the 13th Part VII: The New Blood,1988,Horror,19170001
The Wizard of Oz,1939,Adventure|Family|Fantasy|Musical,22202612
Young Frankenstein,1974,Comedy,86300000
Diary of the Dead,2007,Horror,952620
Ulee's Gold,1997,Drama,9054736
Blazing Saddles,1974,Comedy|Western,119500000
Friday the 13th: The Final Chapter,1984,Horror|Thriller,32600000
Maurice,1987,Drama|Romance,3130592
The Astronaut's Wife,1999,Drama|Sci-Fi|Thriller,10654581
Timecrimes,2007,Horror|Mystery|Sci-Fi|Thriller,38108
A Haunted House,2013,Comedy|Fantasy,40041683
2016: Obama's America,2012,Documentary,33349949
Halloween II,2009,Horror,33386128
That Thing You Do!,1996,Comedy|Drama|Music,25809813
Halloween III: Season of the Witch,1982,Horror|Mystery|Sci-Fi,14400000
Kevin Hart: Let Me Explain,2013,Comedy|Documentary,32230907
My Own Private Idaho,1991,Drama,6401336
Garden State,2004,Comedy|Drama|Romance,26781723
Before Sunrise,1995,Drama|Romance,5400000
Jesus' Son,1999,Drama,1282084
Robot & Frank,2012,Comedy|Crime|Drama|Sci-Fi,3325638
My Life Without Me,2003,Drama|Romance,395592
The Spectacular Now,2013,Comedy|Drama|Romance,6851969
Religulous,2008,Comedy|Documentary|War,12995673
Fuel,2008,Documentary,173783
Dodgeball: A True Underdog Story,2004,Comedy|Sport,114324072
Eye of the Dolphin,2006,Comedy|Drama|Family,71904
8: The Mormon Proposition,2010,Documentary,99851
The Other End of the Line,2008,Comedy|Drama|Romance,115504
Anatomy,2000,Horror|Thriller,5725
Sleep Dealer,2008,Drama|Romance|Sci-Fi|Thriller,75727
Super,2010,Comedy|Crime|Drama,322157
Get on the Bus,1996,Drama|History,5731103
Thr3e,2006,Drama|Horror|Mystery|Thriller,978908
This Is England,2006,Crime|Drama,327919
Go for It!,2011,Drama|Musical,178739
Friday the 13th Part III,1982,Horror|Thriller,36200000
Friday the 13th: A New Beginning,1985,Horror|Mystery|Thriller,21300000
The Last Sin Eater,2007,Drama,379643
The Best Years of Our Lives,1946,Drama|Romance|War,23650000
Elling,2001,Comedy|Drama,313436
From Russia with Love,1963,Action|Adventure|Thriller,24800000
The Toxic Avenger Part II,1989,Action|Comedy|Horror|Sci-Fi,792966
It Follows,2014,Horror|Mystery,14673301
Mad Max 2: The Road Warrior,1981,Action|Adventure|Sci-Fi|Thriller,9003011
The Legend of Drunken Master,1994,Action|Comedy,11546543
Boys Don't Cry,1999,Biography|Crime|Drama|Romance,11533945
Silent House,2011,Drama|Horror|Mystery|Thriller,12555230
The Lives of Others,2006,Drama|Thriller,11284657
Courageous,2011,Drama,34522221
The Triplets of Belleville,2003,Animation|Comedy|Drama,7002255
Smoke Signals,1998,Comedy|Drama,6719300
Before Sunset,2004,Drama|Romance,5792822
Amores Perros,2000,Drama|Thriller,5383834
Thirteen,2003,Drama,4599680
Winter's Bone,2010,Drama,6531491
Me and You and Everyone We Know,2005,Comedy|Drama,3885134
We Are Your Friends,2015,Drama|Music|Romance,3590010
Harsh Times,2005,Action|Crime|Drama|Thriller,3335839
Captive,2015,Crime|Drama|Thriller,2557668
Full Frontal,2002,Comedy|Romance,2506446
Witchboard,1986,Horror|Mystery|Thriller,7369373
Hamlet,1996,Drama,4414535
Shortbus,2006,Comedy|Drama|Romance,1984378
Waltz with Bashir,2008,Animation|Biography|Documentary|Drama|History|War,2283276
"The Book of Mormon Movie, Volume 1: The Journey",2003,Adventure,1098224
The Diary of a Teenage Girl,2015,Drama|Romance,1477002
In the Shadow of the Moon,2007,Documentary|History,1134049
The Virginity Hit,2010,Comedy,535249
House of D,2004,Comedy|Drama,371081
Six-String Samurai,1998,Action|Adventure|Comedy|Drama|Music|Sci-Fi,124494
Saint John of Las Vegas,2009,Comedy|Drama,100669
Stonewall,2015,Drama,186354
London,2005,Drama|Romance,12667
Sherrybaby,2006,Drama,198407
Stealing Harvard,2002,Comedy|Crime,13973532
Gangster's Paradise: Jerusalema,2008,Action|Crime|Drama,4958
The Lady from Shanghai,1947,Crime|Drama|Film-Noir|Mystery|Thriller,7927
The Ghastly Love of Johnny X,2012,Comedy|Fantasy|Musical|Sci-Fi,2436
River's Edge,1986,Crime|Drama,4600000
Northfork,2003,Drama|Fantasy,1420578
Buried,2010,Drama|Mystery|Thriller,1028658
One to Another,2006,Drama,18435
Carrie,2013,Drama|Fantasy|Horror,35266619
A Nightmare on Elm Street,1984,Horror,26505000
Man on Wire,2008,Biography|Crime|Documentary|History|Thriller,2957978
Brotherly Love,2015,Drama,444044
The Last Exorcism,2010,Drama|Horror|Thriller,40990055
El crimen del padre Amaro,2002,Drama|Romance,5709616
Beasts of the Southern Wild,2012,Drama|Fantasy,12784397
Songcatcher,2000,Drama|Music,3050934
Run Lola Run,1998,Crime|Drama,7267324
May,2002,Drama|Horror,145540
In the Bedroom,2001,Crime|Drama,35918429
I Spit on Your Grave,2010,Horror|Thriller,92401
"Happy, Texas",1999,Comedy|Crime|Romance,1943649
My Summer of Love,2004,Drama|Romance,992238
The Lunchbox,2013,Drama|Romance,4231500
Yes,2004,Drama|Romance,396035
Caramel,2007,Comedy|Drama|Romance,1060591
Mississippi Mermaid,1969,Crime|Drama|Romance,26893
I Love Your Work,2003,Drama|Mystery,2580
Dawn of the Dead,2004,Action|Horror|Thriller,58885635
Waitress,2007,Comedy|Drama|Romance,19067631
Bloodsport,1988,Action|Biography|Drama|Sport,11806119
The Squid and the Whale,2005,Comedy|Drama,7362100
Kissing Jessica Stein,2001,Comedy|Drama|Romance,7022940
Exotica,1994,Drama|Mystery|Romance,5132222
Buffalo '66,1998,Comedy|Crime|Drama|Romance,2365931
Insidious,2010,Fantasy|Horror|Mystery|Thriller,53991137
Nine Queens,2000,Crime|Drama|Thriller,1221261
The Ballad of Jack and Rose,2005,Drama,712294
The To Do List,2013,Comedy|Romance,3447339
Killing Zoe,1993,Crime|Drama|Thriller,418953
The Believer,2001,Drama,406035
Session 9,2001,Horror|Mystery,373967
I Want Someone to Eat Cheese With,2006,Comedy|Romance,194568
Modern Times,1936,Comedy|Drama|Family,163245
Stolen Summer,2002,Drama,119841
My Name Is Bruce,2007,Comedy|Fantasy,173066
Pontypool,2008,Fantasy|Horror,3478
Trucker,2008,Drama,52166
The Lords of Salem,2012,Drama|Fantasy|Horror|Thriller,1163508
Jack Reacher,2012,Action|Crime|Mystery|Thriller,80033643
Snow White and the Seven Dwarfs,1937,Animation|Family|Fantasy|Musical,184925485
The Holy Girl,2004,Drama,304124
Incident at Loch Ness,2004,Adventure|Comedy|Horror,36830
"Lock, Stock and Two Smoking Barrels",1998,Comedy|Crime,3650677
The Celebration,1998,Drama,1647780
Trees Lounge,1996,Comedy|Drama,695229
Journey from the Fall,2006,Drama,638951
The Basket,1999,Drama,609042
Mercury Rising,1998,Action|Crime|Drama|Thriller,32940507
The Hebrew Hammer,2003,Comedy,19539
Friday the 13th Part 2,1981,Horror|Mystery|Thriller,19100000
"Sex, Lies, and Videotape",1989,Drama,24741700
Saw,2004,Horror|Mystery|Thriller,55153403
Super Troopers,2001,Comedy|Crime|Mystery,18488314
The Day the Earth Stood Still,2008,Drama|Sci-Fi|Thriller,79363785
Monsoon Wedding,2001,Comedy|Drama|Romance,13876974
You Can Count on Me,2000,Drama,9180275
Lucky Number Slevin,2006,Crime|Drama|Mystery|Thriller,22494487
But I'm a Cheerleader,1999,Comedy|Drama,2199853
Home Run,2013,Drama|Sport,2859955
Reservoir Dogs,1992,Crime|Drama|Thriller,2812029
"The Good, the Bad and the Ugly",1966,Western,6100000
The Second Mother,2015,Comedy|Drama,375723
Blue Like Jazz,2012,Comedy|Drama,594904
Down and Out with the Dolls,2001,Comedy|Music,58936
Airborne,1993,Adventure|Comedy|Sport,2850263
Waiting...,2005,Comedy,16101109
From a Whisper to a Scream,1987,Action|Drama|Horror|Thriller,1400000
Beyond the Black Rainbow,2010,Sci-Fi|Thriller,56129
The Raid: Redemption,2011,Action|Crime|Thriller,4105123
Rocky,1976,Drama|Sport,117235247
The Fog,1980,Fantasy|Horror,21378000
Unfriended,2014,Horror|Mystery|Thriller,31537320
The Howling,1981,Horror,17986000
Dr. No,1962,Action|Adventure|Thriller,16067035
Chernobyl Diaries,2012,Horror|Mystery|Sci-Fi|Thriller,18112929
Hellraiser,1987,Fantasy|Horror,14564027
God's Not Dead 2,2016,Drama,20773070
Cry_Wolf,2005,Drama|Horror|Mystery|Thriller,10042266
Godzilla 2000,1999,Action|Adventure|Drama|Sci-Fi|Thriller,10037390
Blue Valentine,2010,Drama|Romance,9701559
Transamerica,2005,Adventure|Comedy|Drama,9013113
The Devil Inside,2012,Horror,53245055
Beyond the Valley of the Dolls,1970,Comedy|Drama|Music,9000000
The Green Inferno,2013,Adventure|Horror,7186670
The Sessions,2012,Biography|Comedy|Drama|Romance,5997134
Next Stop Wonderland,1998,Comedy|Drama|Romance,3386698
Juno,2007,Comedy|Drama|Romance,143492840
Frozen River,2008,Crime|Drama,2508841
20 Feet from Stardom,2013,Documentary|Music,4946250
Two Girls and a Guy,1997,Comedy|Drama,1950218
Walking and Talking,1996,Comedy|Drama|Romance,1277257
The Full Monty,1997,Comedy|Drama|Music,45857453
Who Killed the Electric Car?,2006,Documentary,1677838
The Broken Hearts Club: A Romantic Comedy,2000,Comedy|Drama|Romance|Sport,1744858
Goosebumps,2015,Adventure|Comedy|Family|Fantasy|Horror,80021740
Slam,1998,Drama,982214
Brigham City,2001,Crime|Drama|Mystery,798341
All the Real Girls,2003,Drama|Romance,548712
Dream with the Fishes,1997,Comedy|Drama,464655
Blue Car,2002,Drama,464126
Wristcutters: A Love Story,2006,Comedy|Drama|Fantasy|Romance,104077
The Battle of Shaker Heights,2003,Comedy|Drama|Romance,279282
The Lovely Bones,2009,Drama|Fantasy|Thriller,43982842
The Act of Killing,2012,Biography|Crime|Documentary|History,484221
Taxi to the Dark Side,2007,Crime|Documentary|War,274661
Once in a Lifetime: The Extraordinary Story of the New York Cosmos,2006,Documentary|Sport,144431
Antarctica: A Year on Ice,2013,Adventure|Biography|Documentary|Drama,287761
Hardflip,2012,Action|Drama,96734
The House of the Devil,2009,Horror,100659
The Perfect Host,2010,Comedy|Crime|Thriller,48430
Safe Men,1998,Comedy|Crime,21210
The Specials,2000,Action|Comedy|Fantasy|Sci-Fi,12996
Alone with Her,2006,Crime|Drama|Thriller,10018
Creative Control,2015,Drama|Sci-Fi,62480
Special,2006,Comedy|Drama|Sci-Fi,6387
In Her Line of Fire,2006,Action|Drama,721
The Jimmy Show,2001,Comedy|Drama,703
Trance,2013,Crime|Drama|Mystery|Thriller,2319187
On the Waterfront,1954,Crime|Drama|Romance,9600000
L!fe Happens,2011,Comedy,20186
"4 Months, 3 Weeks and 2 Days",2007,Drama,1185783
Hard Candy,2005,Crime|Drama|Thriller,1007962
The Quiet,2005,Drama|Thriller,381186
Fruitvale Station,2013,Biography|Drama|Romance,16097842
The Brass Teapot,2012,Comedy|Fantasy|Thriller,6643
Snitch,2013,Action|Drama|Thriller,42919096
Latter Days,2003,Comedy|Drama|Romance,819939
"For a Good Time, Call...",2012,Comedy,1243961
Time Changer,2002,Drama|Fantasy|Sci-Fi,15278
A Separation,2011,Drama|Mystery,7098492
Welcome to the Dollhouse,1995,Comedy|Drama,4771000
Ruby in Paradise,1993,Drama|Romance,1001437
Raising Victor Vargas,2002,Drama|Romance,2073984
Deterrence,1999,Drama|Thriller,144583
Dead Snow,2009,Comedy|Horror,41709
American Graffiti,1973,Comedy|Drama|Music,115000000
Aqua Teen Hunger Force Colon Movie Film for Theaters,2007,Action|Adventure|Animation|Comedy|Fantasy|Sci-Fi,5518918
Safety Not Guaranteed,2012,Comedy|Drama|Romance,4007792
Kill List,2011,Crime|Horror|Thriller,26297
The Innkeepers,2011,Horror,77501
The Unborn,2009,Drama|Fantasy|Horror|Mystery|Thriller,42638165
Interview with the Assassin,2002,Drama,47329
Donkey Punch,2008,Crime|Drama|Horror|Thriller,18378
Hoop Dreams,1994,Documentary|Drama|Sport,7830611
King Kong,2005,Action|Adventure|Drama|Romance,218051260
House of Wax,2005,Horror,32048809
Half Nelson,2006,Drama,2694973
Top Hat,1935,Comedy|Musical|Romance,3000000
The Blair Witch Project,1999,Horror,140530114
Woodstock,1970,Documentary|History|Music,13300000
Mercy Streets,2000,Action|Crime|Drama,171988
Broken Vessels,1998,Drama,13493
A Hard Day's Night,1964,Comedy|Musical,515005
Fireproof,2008,Drama|Romance,33451479
Benji,1974,Adventure|Family|Romance,39552600
Open Water,2003,Adventure|Biography|Drama|Horror|Thriller,30500882
Kingdom of the Spiders,1977,Horror|Sci-Fi,17000000
The Station Agent,2003,Comedy|Drama,5739376
To Save a Life,2009,Drama,3773863
Beyond the Mat,1999,Biography|Documentary|Sport,2047570
Osama,2003,Drama,1127331
Sholem Aleichem: Laughing in the Darkness,2011,Documentary,906666
Groove,2000,Drama|Music,1114943
Twin Falls Idaho,1999,Drama,985341
Mean Creek,2004,Crime|Drama,603943
Hurricane Streets,1997,Crime|Drama|Romance,334041
Never Again,2001,Comedy|Romance,295468
Civil Brand,2002,Crime|Drama|Thriller,243347
Lonesome Jim,2005,Comedy|Drama,154077
Seven Samurai,1954,Action|Adventure|Drama,269061
Finishing the Game: The Search for a New Bruce Lee,2007,Comedy,52850
Rubber,2010,Comedy|Fantasy|Horror,98017
Home,2015,Adventure|Animation|Comedy|Family|Fantasy|Sci-Fi,177343675
Kiss the Bride,2007,Comedy|Romance,31937
The Slaughter Rule,2002,Drama|Sport,13134
Monsters,2010,Drama|Sci-Fi|Thriller,237301
Detention of the Dead,2012,Comedy|Horror,1332
Crossroads,2002,Comedy|Drama,37188667
Oz the Great and Powerful,2013,Adventure|Family|Fantasy,234903076
Straight Out of Brooklyn,1991,Crime|Drama,2712293
Bloody Sunday,2002,Drama|History|War,768045
Conversations with Other Women,2005,Comedy|Drama|Romance,379122
Poultrygeist: Night of the Chicken Dead,2006,Comedy|Horror|Musical,23000
42nd Street,1933,Comedy|Musical|Romance,2300000
Metropolitan,1990,Comedy|Drama|Romance,2938208
Napoleon Dynamite,2004,Comedy,44540956
Blue Ruin,2013,Crime|Drama|Thriller,258113
Paranormal Activity,2007,Horror,107917283
Monty Python and the Holy Grail,1975,Adventure|Comedy|Fantasy,1229197
Quinceañera,2006,Drama,1689999
Tarnation,2003,Biography|Documentary,592014
The Beyond,1981,Horror,126387
What Happens in Vegas,2008,Comedy|Romance,80276912
The Broadway Melody,1929,Musical|Romance,2808000
Maniac,2012,Horror|Thriller,12843
Murderball,2005,Documentary|Sport,1523883
American Ninja 2: The Confrontation,1987,Action|Drama,4000000
Halloween,1978,Horror|Thriller,47000000
Tumbleweeds,1999,Comedy|Drama,1281176
The Prophecy,1995,Action|Fantasy|Horror|Mystery|Thriller,16115878
When the Cat's Away,1996,Comedy|Romance,1652472
Pieces of April,2003,Comedy|Drama,2360184
Old Joy,2006,Drama,255352
Wendy and Lucy,2008,Drama,856942
Fighting Tommy Riley,2004,Drama|Sport,5199
Across the Universe,2007,Drama|Fantasy|Musical|Romance,24343673
Locker 13,2014,Thriller,2468
Compliance,2012,Biography|Crime|Drama|Thriller,318622
Chasing Amy,1997,Comedy|Drama|Romance,12006514
Lovely & Amazing,2001,Comedy|Drama|Romance,4186931
Better Luck Tomorrow,2002,Crime|Drama|Romance,3799339
The Incredibly True Adventure of Two Girls in Love,1995,Comedy|Drama|Romance,1977544
Chuck & Buck,2000,Comedy|Drama,1050600
American Desi,2001,Comedy|Drama|Romance,902835
Cube,1997,Mystery|Sci-Fi|Thriller,489220
I Married a Strange Person!,1997,Animation|Comedy|Drama|Fantasy|Sci-Fi,203134
November,2004,Drama|Mystery|Thriller,191309
Like Crazy,2011,Drama|Romance,3388210
The Canyons,2013,Drama|Thriller,49494
Burn,2012,Documentary,111300
Urbania,2000,Drama,1027119
"The Beast from 20,000 Fathoms",1953,Adventure|Horror|Sci-Fi,5000000
Swingers,1996,Comedy|Drama,4505922
A Fistful of Dollars,1964,Action|Drama|Western,3500000
Side Effects,2013,Crime|Drama|Thriller,32154410
The Trials of Darryl Hunt,2006,Crime|Documentary,1111
Children of Heaven,1997,Drama|Family,925402
Weekend,2011,Drama|Romance,469947
She's Gotta Have It,1986,Comedy|Romance,7137502
Another Earth,2011,Drama|Romance|Sci-Fi,1316074
Sweet Sweetback's Baadasssss Song,1971,Crime|Drama|Thriller,15180000
Tadpole,2000,Comedy|Drama|Romance,2882062
Once,2007,Drama|Music|Romance,9437933
The Horse Boy,2009,Documentary,155984
The Texas Chain Saw Massacre,1974,Horror|Thriller,30859000
Roger & Me,1989,Documentary,6706368
Facing the Giants,2006,Drama|Sport,10174663
The Gallows,2015,Horror|Thriller,22757819
Hollywood Shuffle,1987,Comedy,5228617
The Lost Skeleton of Cadavra,2001,Comedy|Horror|Sci-Fi,110536
Cheap Thrills,2013,Comedy|Crime|Drama|Horror|Thriller,59379
The Last House on the Left,2009,Crime|Horror|Thriller,32721635
Pi,1998,Drama|Mystery|Thriller,3216970
20 Dates,1998,Biography|Comedy|Romance,536767
Super Size Me,2004,Comedy|Documentary|Drama,11529368
The FP,2011,Comedy,40557
Happy Christmas,2014,Comedy|Drama,30084
The Brothers McMullen,1995,Comedy|Drama|Romance,10246600
Tiny Furniture,2010,Comedy|Drama|Romance,389804
George Washington,2000,Drama,241816
Smiling Fish & Goat on Fire,1999,Comedy|Romance,277233
Clerks,1994,Comedy,3151130
In the Company of Men,1997,Comedy|Drama,2856622
Sabotage,2014,Action|Crime|Drama|Thriller,10499968
Slacker,1991,Comedy|Drama,1227508
Clean,2004,Drama|Music|Romance,136007
The Circle,2000,Drama,673780
Primer,2004,Drama|Sci-Fi|Thriller,424760
El Mariachi,1992,Action|Crime|Drama|Romance|Thriller,2040920
My Date with Drew,2004,Documentary,85222
Metaflow the Release,2019,Documentary,0
